stopdate,stoptime,streetnbr,streetdir,street,Min,sex,race,ethnic,Year of birth,enfaction,rpmainid,raceethn,RPT1-PEDESTRIAN,RPT1-VEHICLE,RPT2-DISTURBANCE,RPT2-EQUIPMENT VIOLATION,RPT2-MUNICIPAL VIOLATION,RPT2-NOISE VIOLATION,RPT2-RIGHT OF WAY VIOLATION,RPT2-SPEEDING,RPT2-STATE VIOLATION,RPT2-SUSPICIOUS,RPT2-TRAFFIC-PARKING VIOLATION,RPT2-TRAFFIC-RECKLESS/CARELESS,RPT2-TRAFFIC-REDDI OBSERVED PC,RPT2-TRAFFIC-RIGHT OF WAY VIOLATION,RPT2-TRAFFIC-SPEEDING,RPT2-WELFARE CHECK,RPT3-*NO SEARCH,RPT3-DRIVER,RPT3-NO SEARCH,RPT3-PASSENGER,RPT3-PERSON,RPT3-PROPERTY,RPT3-VEHICLE,RPT4-CONSENT,RPT4-IMPOUND,RPT4-INCIDENT TO ARREST,RPT4-PLAIN VIEW,RPT4-PROBABLE CAUSE,RPT5-ALCOHOL,RPT5-DRUGS,RPT5-NOTHING SEIZED,RPT5-OTHER EVIDENCE,RPT5-STOLEN PROPERTY,RPT5-WEAPONS,RPT6-ARREST,RPT6-CITATION,RPT6-DETOX HOLD,RPT6-FIELD CONTACT,RPT6-M-1 HOLD,RPT6-NO ACTION,RPT6-WARNING,RPT7-FELONY,RPT7-MISDEMEANOR,RPT7-MUNICIPAL,RPT7-NOT CHARGED,RPT7-TRAFFIC,RPT7-WARRANT
 11/13/2018,1627,1740,,30TH ST,15,M,B,N,1993,N,10325,BN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
 11/13/2018,1627,1740,,30TH ST,10,F,W,N,1959,N,10326,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 11/10/2018,1546,,,DIAGONAL HWY/FOOTHILLS PKWY,10,F,B,N,1955,N,10327,BN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1129,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1991,N,10328,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/14/2018,821,5499,,WESTERN AVE/55TH ST,10,M,W,N,1982,N,10329,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/13/2018,1520,,,ARAPAHOE AVE/38TH ST,10,M,W,N,1950,N,10330,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/13/2018,1052,1649,,33RD ST/ARNOLD DR,8,M,W,N,1929,Y,10331,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/13/2018,1114,,,FOOTHILLS PKWY/ARAPAHOE AVE,8,M,W,N,1988,N,10332,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/13/2018,1850,1649,,33RD ST/ARNOLD DR,8,M,W,N,1947,Y,10333,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1307,,,FOOTHILLS PKWY/ARAOAHOE AVE,9,M,W,H,1963,N,10334,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1100,1788,,30TH ST,10,M,W,N,1992,N,10335,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/10/2018,1527,2999,,47TH ST/VALMONT RD,10,F,W,N,1958,N,10336,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1118,38000,,US HIGHWAY 36,15,F,W,H,1995,N,10337,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,2311,1500,,22ND ST/ARAPAHOE AVE,16,F,W,N,1998,Y,10338,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,2339,1700,,SPRUCE ST,15,M,W,N,1992,Y,10339,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
 11/15/2018,142,1001,,ARAPAHOE AVE,10,F,W,N,1997,N,10340,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 11/14/2018,1433,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,M,W,N,1978,Y,10341,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1415,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,M,W,N,1991,N,10342,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1445,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,F,B,N,1950,N,10343,BN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/14/2018,1350,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,M,W,N,1972,N,10344,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1325,1369,,28TH ST/TAFT DR,10,M,W,N,1970,N,10345,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1315,1369,,28TH ST/TAFT DR,10,F,A,N,1977,N,10346,AN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1257,1369,,28TH ST/TAFT DR,10,M,W,H,2002,Y,10347,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 10/28/2018,1021,,,,2,F,W,N,1999,N,10348,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 10/28/2018,1207,,,,3,M,W,N,1978,Y,10349,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 10/28/2018,1314,,,,2,M,W,N,1993,,10350,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/15/2018,1100,,,HWY 36 WB ON RP @ T MESA/TABLE MESA DR,10,F,W,N,1986,N,10351,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1125,1100,,28TH ST,10,F,W,H,2000,N,10352,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1215,,,27TH WAY/MOORHEAD AVE,10,F,W,N,1990,N,10353,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1306,6100,,JAY RD,5,F,W,N,1935,N,10354,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 11/15/2018,1011,39098,,US HIGHWAY 36/TABLE MESA DR,10,M,W,N,1948,N,10355,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/15/2018,1023,39098,,US HIGHWAY 36/TABLE MESA DR,10,M,A,N,1994,N,10356,AN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/15/2018,924,,,US HWY36/MM37,10,M,W,N,1998,Y,10357,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/15/2018,826,599,,27TH WAY/MOORHEAD AVE,10,F,W,N,1981,N,10358,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/15/2018,1017,300 BLK,,FOOTHILLS PKY,15,M,W,N,1993,N,10359,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1042,200 BLK,,FOOTHILLS PARKWAY,15,M,W,N,1947,N,10360,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1115,200 BLK,,FOOTHILLS PKWY,15,M,W,N,2000,N,10361,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1143,200 BLK,,FOOTHILLS PKWY,15,F,W,H,1981,N,10362,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1104,,,US HIGHWAY 36/BASELINE RD,10,M,W,N,1986,N,10363,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1509,,,PEARL ST/30TH ST,10,M,W,N,1992,N,10364,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/15/2018,1329,2900,,CANYON CREEK RD/BASELINE RD,5,M,W,N,1969,Y,10365,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/14/2018,1653,698,,FOOTHILLS PKWY/BASELINE RD,20,M,W,N,1976,N,10366,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 11/15/2018,1720,14TH,,CANYON,10,M,W,N,1975,Y,10367,WN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1700,1800,,28TH ST,10,M,W,N,1992,N,10368,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 11/15/2018,1757,13TH,,SPRUCE,10,M,W,N,1977,N,10369,WN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 11/15/2018,1803,10TH,,PEARL,10,M,W,N,1958,Y,10370,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 11/15/2018,2038,555,,30TH ST,20,M,W,H,1982,N,10371,WH,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
 11/09/2018,2135,1399,,BROADWAY/UNIVERSITY AVE,5,M,W,N,1992,Y,10372,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/15/2018,20,1001,,ARAPAHOE AVE,15,M,W,N,1982,N,10373,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/15/2018,20,1001,,ARAPAHOE AVE,15,F,W,N,1991,N,10374,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/15/2018,20,1001,,ARAPAHOE AVE,15,M,W,N,1987,N,10375,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/15/2018,20,1001,,ARAPAHOE AVE,15,M,W,N,1960,N,10376,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/15/2018,20,1001,,ARAPAHOE AVE,15,M,W,N,1979,N,10377,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/15/2018,1930,1400,,PINE ST,5,M,W,N,1987,N,10378,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/14/2018,2050,1598,,28TH ST/ARAPAHOE AVE,5,F,W,N,1948,N,10379,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/12/2018,1901,1749,,22ND ST/GOSS | CANYON ALLEY,4,M,W,N,1948,N,10380,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 11/10/2018,745,4700,,WALNUT ST,10,M,W,H,1985,N,10381,WH,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 11/10/2018,750,4700,,WALNUT ST,10,M,W,N,1966,N,10382,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 11/10/2018,1040,1900,,30TH ST,10,M,W,N,1968,Y,10383,WN,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
 11/10/2018,1430,1800,,FOLSOM ST,10,M,W,N,1993,Y,10384,WN,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 11/10/2018,1450,3000,,28TH ST,15,F,W,N,1995,Y,10385,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 11/15/2018,2346,2299,,30TH ST/PEARL ST,10,M,W,N,1988,Y,10386,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/15/2018,1605,,,DIAGONAL HWY/FOOTHILLS PKWY,10,F,W,H,1982,N,10387,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1440,3298,,TABLE MESA DR/YALE RD,10,M,W,N,1995,Y,10388,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1155,1369,,28TH ST/TAFT DR,10,F,W,N,1995,N,10389,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/15/2018,1040,1369,,28TH ST/TAFT DR,10,F,W,N,1949,Y,10390,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1110,,,28TH ST/HWY 36 EB ON RP @ BASELINE WB,10,M,W,N,1997,N,10391,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
 11/16/2018,1130,2690,,BASELINE RD,10,M,W,N,1966,N,10392,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1145,2626,,BASELINE RD,10,F,W,H,1992,Y,10393,WH,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1155,2598,,BASELINE RD/27TH WAY,10,M,W,N,1978,N,10394,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,756,,,DIAGONAL/47TH STREET,10,M,W,N,1992,Y,10395,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/16/2018,835,,,DIAGONAL/47TH STREET,10,F,W,N,1959,N,10396,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/16/2018,846,,,DIAGONAL HWY/INDEPENDENCE RD,10,F,A,N,1981,Y,10397,AN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/16/2018,1052,,,DIAGONAL HWY/INDEPENDENCE RD,10,M,W,N,1990,N,10398,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/16/2018,1130,,,"US HWY 36, MM38.4",10,M,A,N,1989,N,10399,AN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/16/2018,1311,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1999,Y,10400,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/16/2018,1326,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1983,Y,10401,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 11/16/2018,1450,698,,FOOTHILLS PKWY/BASELINE RD,10,F,W,N,1995,Y,10402,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1508,1398,,FOOTHILLS PKWY/COLORADO AVE,10,F,W,N,1986,Y,10403,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1152,2900,,CANYON CREEK RD/BASELINE RD,10,M,W,N,1984,N,10404,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1535,698,,FOOTHILLS PKWY/BASELINE RD,10,M,B,N,1989,N,10405,BN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1545,,,CRESCENT DR/BASELINE RD,10,M,A,N,1988,Y,10406,AN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1655,700,,THOMAS DR/BASELINE RD,10,M,W,N,1970,N,10407,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1110,2900,,CANYON CREEK RD/BASELINE RD,10,M,W,N,1996,Y,10408,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1129,,,29TH ST/BASELINE RD,10,M,W,N,1985,N,10409,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1051,,,29TH ST/BASELINE RD,10,F,W,N,1999,Y,10410,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1045,1369,,28TH ST/TAFT DR,10,M,W,N,1994,Y,10411,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1720,1399,,BROADWAY/UNIVERSITY AVE,15,M,W,N,1997,N,10412,WN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1750,28TH,,ARAPAHOE,10,M,W,N,1990,Y,10413,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1640,30TH,,BASELINE,10,M,W,N,1992,Y,10414,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 11/16/2018,1815,1770,,28TH ST,30,M,W,N,1977,N,10415,WN,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
 11/16/2018,1920,3200,,30TH ST,5,F,W,N,1974,Y,10416,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 11/16/2018,2055,1600,,PEARL ST,10,F,W,N,1985,N,10417,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
